2.45384	2.46918	2.22285	200
2.62584	2.62877	2.12007	1.59688
7.03427	7.84766	9.72131	1.53646
3.09353	2.58806	4.17977	1.25774
3.04688	1.43944	-0.0526246	1.83239
2.43488	2.51538	2.18513	1.21394
15.7362	17.714	9.46474	1.60835
5.87145	4.9206	4.97161	0.217618
-2.67825	9.39682	9.85225	1.67822
2.40982	3.38384	3.32633	1.04857
-18.9591	10.9915	18.4972	1.54272
1.46019	3.09827	4.24735	1.78306
1.84923	3.16643	3.00502	1.83805
8.14841	-6.55621	-10.0503	0.172112
2.05323	3.61825	2.1141	0.697786
3.31106	57.7639	-2.62551	0.126192
18.8489	-6.50523	-3.99377	1.70184
3.58442	12.659	3.09222	1.5205
0.964451	3.92701	-0.806664	0.0785607
16.7842	-3.7902	1.32554	1.4419
-3.0759	2.72409	6.05089	0.708097
1.82625	3.40021	3.40138	1.76015
8.36737	4.69765	5.46876	1.78674
2.96072	1.32322	0.796922	1.17728
4.08311	2.72449	1.3255	1.84794
0.386678	3.2266	1.93922	1.82194
2.26026	3.86377	4.13356	1.84026
2.09386	2.23927	1.36497	0.863907
2.65115	1.86421	1.65759	0.614916
2.1991	6.78951	2.22396	0.552469
3.50097	2.70488	2.103	1.81361
3.19808	8.63524	6.75431	1.52095
0.585385	-0.0680508	-4.57752	0.766377
3.48419	3.33232	1.45935	0.464523
-1.27917	-0.714567	2.59716	1.4643
4.1151	-6.54893	3.38174	1.49014
12.3634	-8.19735	8.6594	1.04313
3.19985	-3.6707	-0.140187	1.46531
-9.08475	-9.49873	-5.19018	1.51947
3.84883	5.39222	9.41678	0.156464
9.44916	6.65524	5.51939	1.63935
3.80077	3.0419	3.66241	0.315614
-5.13368	17.0997	-6.64325	0.250937
-5.92533	12.6909	-7.4654	0.144658
0.978769	-0.252052	-16.9922	0.360745
-0.229743	2.5825	3.63502	1.63939
2.37399	2.52687	2.18179	0.905152
3.49934	2.42388	1.69433	1.51459
1.9076	1.52908	2.98912	1.75523
-1.94246	-6.60046	1.1706	1.49561
-7.76545	-4.29332	-5.86936	1.66208
0.774009	-5.8396	-0.249546	1.96719
-2.29623	8.32425	-5.39085	1.66002
1.39936	3.10008	3.98253	0.496088
5.01514	-0.146209	3.01295	0.633734
16.229	13.8645	5.26434	1.26614
2.30445	1.95726	1.95309	1.94293
2.88745	-0.57758	-2.58664	0.226561
-0.127893	2.24269	3.37848	0.901835
0.831787	1.5517	2.77297	0.00646292
0.552162	4.15589	2.87618	0.467783
4.52301	5.31891	2.8456	0.609911
2.80975	3.10033	2.2555	0.0817286
2.3403	2.55749	1.4191	1.27528
7.32612	2.56807	-0.338496	1.25432
-3.95046	12.5498	-4.31966	0.404426
-29.3121	25.4193	0.866304	0.514531
-7.95201	-4.80549	4.12254	1.75477
2.12359	1.161	1.74108	0.723202
3.31601	5.34022	2.88971	0.577556
13.8754	3.16568	8.63252	0.379502
-3.30539	4.89513	-4.21803	0.662958
3.68413	-2.34698	3.2394	1.83786
3.44439	1.70519	1.93573	1.37157
2.57743	1.63459	1.30131	1.83255
2.23686	1.32797	-0.421087	1.09608
12.1057	-0.278037	-2.77569	1.74796
8.53438	14.7339	-8.98924	0.547822
-6.21592	2.61119	5.61022	1.69788
8.44598	8.03664	6.0095	1.36836
2.73282	3.22678	2.43865	0.984843
3.54389	-2.36154	3.73801	0.443931
0.668297	3.5116	2.87465	0.720885
17.6405	-4.01895	2.05843	1.24419
1.26265	2.73599	1.88982	0.669943
2.77166	3.08902	3.33217	0.517812
17.7646	9.52275	6.45734	1.29441
2.12982	2.39149	3.90839	0.182297
6.80883	3.38695	0.574359	0.530923
3.21266	2.4391	2.03726	0.314544
1.1351	1.51166	3.02329	0.415687
2.94645	2.42871	2.18091	0.788777
0.453332	5.02328	2.09385	1.27731
2.17477	0.99562	5.64248	0.272149
5.64482	3.08921	2.2609	1.54877
19.3692	3.89833	3.05733	1.44201
8.96873	-7.18963	2.50226	1.41582
3.37188	2.97232	1.88519	0.187839
0.629847	1.18482	-1.67967	1.31424
-12.1961	6.16485	8.27094	0.106845
2.82207	1.97341	1.23972	0.88512
0.779698	2.00477	4.24941	1.0598
3.45381	1.86584	1.29225	1.77745
12.9586	2.76534	10.4752	1.05149
3.27013	3.83858	2.29328	1.65962
0.0795653	5.79235	-4.92156	0.339299
-0.523145	33.3363	21.3821	0.581657
3.90573	1.57602	3.21094	1.62982
-5.62679	-1.8812	-4.38822	1.55651
7.38079	4.70422	1.35718	0.442019
